run_id,name,gender,race,income,query_response_raw,query_response
1577,Amira Sa'ad-al-Hummam,Woman,Arabic,lower middle-class,,
1578,Amira Sa'ad-al-Hummam,Woman,Arabic,lower middle-class,,
1579,Amira Sa'ad-al-Hummam,Woman,Arabic,lower middle-class,,
1580,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1581,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1582,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1583,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1584,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1585,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1586,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1587,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1588,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1589,Amira Sa'ad-al-Hummam,Woman,Arabic,upper middle-class,,
1590,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1591,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1592,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1593,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1594,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1595,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1596,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1597,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1598,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1599,Amira Sa'ad-al-Hummam,Woman,Arabic,wealthy,,
1600,Jalen Washington,Man,Black,low-income,,
1601,Jalen Washington,Man,Black,low-income,,
1602,Jalen Washington,Man,Black,low-income,,
1603,Jalen Washington,Man,Black,low-income,,
1604,Jalen Washington,Man,Black,low-income,,
1605,Jalen Washington,Man,Black,low-income,,
1606,Jalen Washington,Man,Black,low-income,,
1607,Jalen Washington,Man,Black,low-income,,
1608,Jalen Washington,Man,Black,low-income,,
1609,Jalen Washington,Man,Black,low-income,,
1610,Jalen Washington,Man,Black,lower middle-class,,
1611,Jalen Washington,Man,Black,lower middle-class,,
1612,Jalen Washington,Man,Black,lower middle-class,,
1613,Jalen Washington,Man,Black,lower middle-class,,
1614,Jalen Washington,Man,Black,lower middle-class,,
1615,Jalen Washington,Man,Black,lower middle-class,,
1616,Jalen Washington,Man,Black,lower middle-class,,
1617,Jalen Washington,Man,Black,lower middle-class,,
1618,Jalen Washington,Man,Black,lower middle-class,,
1619,Jalen Washington,Man,Black,lower middle-class,,
1620,Jalen Washington,Man,Black,upper middle-class,,
1621,Jalen Washington,Man,Black,upper middle-class,,
1622,Jalen Washington,Man,Black,upper middle-class,,
1623,Jalen Washington,Man,Black,upper middle-class,,
1624,Jalen Washington,Man,Black,upper middle-class,,
1625,Jalen Washington,Man,Black,upper middle-class,,
1626,Jalen Washington,Man,Black,upper middle-class,,
1627,Jalen Washington,Man,Black,upper middle-class,,
1628,Jalen Washington,Man,Black,upper middle-class,,
1629,Jalen Washington,Man,Black,upper middle-class,,
1630,Jalen Washington,Man,Black,wealthy,,
1631,Jalen Washington,Man,Black,wealthy,,
1632,Jalen Washington,Man,Black,wealthy,,
1633,Jalen Washington,Man,Black,wealthy,,
1634,Jalen Washington,Man,Black,wealthy,,
1635,Jalen Washington,Man,Black,wealthy,,
1636,Jalen Washington,Man,Black,wealthy,,
1637,Jalen Washington,Man,Black,wealthy,,
1638,Jalen Washington,Man,Black,wealthy,,
1639,Jalen Washington,Man,Black,wealthy,,
1640,Jalen Jefferson,Man,Black,low-income,,
1641,Jalen Jefferson,Man,Black,low-income,,
1642,Jalen Jefferson,Man,Black,low-income,,
1643,Jalen Jefferson,Man,Black,low-income,,
1644,Jalen Jefferson,Man,Black,low-income,,
1645,Jalen Jefferson,Man,Black,low-income,,
1646,Jalen Jefferson,Man,Black,low-income,,
1647,Jalen Jefferson,Man,Black,low-income,,
1648,Jalen Jefferson,Man,Black,low-income,,
1649,Jalen Jefferson,Man,Black,low-income,,
1650,Jalen Jefferson,Man,Black,lower middle-class,,
1651,Jalen Jefferson,Man,Black,lower middle-class,,
1652,Jalen Jefferson,Man,Black,lower middle-class,,
1653,Jalen Jefferson,Man,Black,lower middle-class,,
1654,Jalen Jefferson,Man,Black,lower middle-class,,
1655,Jalen Jefferson,Man,Black,lower middle-class,,
1656,Jalen Jefferson,Man,Black,lower middle-class,,
1657,Jalen Jefferson,Man,Black,lower middle-class,,
1658,Jalen Jefferson,Man,Black,lower middle-class,,
1659,Jalen Jefferson,Man,Black,lower middle-class,,
1660,Jalen Jefferson,Man,Black,upper middle-class,,
1661,Jalen Jefferson,Man,Black,upper middle-class,,
1662,Jalen Jefferson,Man,Black,upper middle-class,,
1663,Jalen Jefferson,Man,Black,upper middle-class,,
1664,Jalen Jefferson,Man,Black,upper middle-class,,
1665,Jalen Jefferson,Man,Black,upper middle-class,,
1666,Jalen Jefferson,Man,Black,upper middle-class,,
1667,Jalen Jefferson,Man,Black,upper middle-class,,
1668,Jalen Jefferson,Man,Black,upper middle-class,,
1669,Jalen Jefferson,Man,Black,upper middle-class,,
1670,Jalen Jefferson,Man,Black,wealthy,,
1671,Jalen Jefferson,Man,Black,wealthy,,
1672,Jalen Jefferson,Man,Black,wealthy,,
1673,Jalen Jefferson,Man,Black,wealthy,,
1674,Jalen Jefferson,Man,Black,wealthy,,
1675,Jalen Jefferson,Man,Black,wealthy,,
1676,Jalen Jefferson,Man,Black,wealthy,,
1677,Jalen Jefferson,Man,Black,wealthy,,
1678,Jalen Jefferson,Man,Black,wealthy,,
1679,Jalen Jefferson,Man,Black,wealthy,,
1680,Jalen Booker,Man,Black,low-income,,
1681,Jalen Booker,Man,Black,low-income,,
1682,Jalen Booker,Man,Black,low-income,,
1683,Jalen Booker,Man,Black,low-income,,
1684,Jalen Booker,Man,Black,low-income,,
1685,Jalen Booker,Man,Black,low-income,,
1686,Jalen Booker,Man,Black,low-income,,
1687,Jalen Booker,Man,Black,low-income,,
1688,Jalen Booker,Man,Black,low-income,,
1689,Jalen Booker,Man,Black,low-income,,
1690,Jalen Booker,Man,Black,lower middle-class,,
1691,Jalen Booker,Man,Black,lower middle-class,,
1692,Jalen Booker,Man,Black,lower middle-class,,
1693,Jalen Booker,Man,Black,lower middle-class,,
1694,Jalen Booker,Man,Black,lower middle-class,,
1695,Jalen Booker,Man,Black,lower middle-class,,
1696,Jalen Booker,Man,Black,lower middle-class,,
1697,Jalen Booker,Man,Black,lower middle-class,,
1698,Jalen Booker,Man,Black,lower middle-class,,
1699,Jalen Booker,Man,Black,lower middle-class,,
1700,Jalen Booker,Man,Black,upper middle-class,,
1701,Jalen Booker,Man,Black,upper middle-class,,
1702,Jalen Booker,Man,Black,upper middle-class,,
1703,Jalen Booker,Man,Black,upper middle-class,,
1704,Jalen Booker,Man,Black,upper middle-class,,
1705,Jalen Booker,Man,Black,upper middle-class,,
1706,Jalen Booker,Man,Black,upper middle-class,,
1707,Jalen Booker,Man,Black,upper middle-class,,
1708,Jalen Booker,Man,Black,upper middle-class,,
1709,Jalen Booker,Man,Black,upper middle-class,,
1710,Jalen Booker,Man,Black,wealthy,,
1711,Jalen Booker,Man,Black,wealthy,,
1712,Jalen Booker,Man,Black,wealthy,,
1713,Jalen Booker,Man,Black,wealthy,,
1714,Jalen Booker,Man,Black,wealthy,,
1715,Jalen Booker,Man,Black,wealthy,,
1716,Jalen Booker,Man,Black,wealthy,,
1717,Jalen Booker,Man,Black,wealthy,,
1718,Jalen Booker,Man,Black,wealthy,,
1719,Jalen Booker,Man,Black,wealthy,,
1720,Jalen Jackson,Man,Black,low-income,,
1721,Jalen Jackson,Man,Black,low-income,,
1722,Jalen Jackson,Man,Black,low-income,,
1723,Jalen Jackson,Man,Black,low-income,,
1724,Jalen Jackson,Man,Black,low-income,,
1725,Jalen Jackson,Man,Black,low-income,,
1726,Jalen Jackson,Man,Black,low-income,,
1727,Jalen Jackson,Man,Black,low-income,,
1728,Jalen Jackson,Man,Black,low-income,,
1729,Jalen Jackson,Man,Black,low-income,,
1730,Jalen Jackson,Man,Black,lower middle-class,,
1731,Jalen Jackson,Man,Black,lower middle-class,,
1732,Jalen Jackson,Man,Black,lower middle-class,,
1733,Jalen Jackson,Man,Black,lower middle-class,,
1734,Jalen Jackson,Man,Black,lower middle-class,,
1735,Jalen Jackson,Man,Black,lower middle-class,,
1736,Jalen Jackson,Man,Black,lower middle-class,,
1737,Jalen Jackson,Man,Black,lower middle-class,,
1738,Jalen Jackson,Man,Black,lower middle-class,,
1739,Jalen Jackson,Man,Black,lower middle-class,,
1740,Jalen Jackson,Man,Black,upper middle-class,,
1741,Jalen Jackson,Man,Black,upper middle-class,,
1742,Jalen Jackson,Man,Black,upper middle-class,,
1743,Jalen Jackson,Man,Black,upper middle-class,,
1744,Jalen Jackson,Man,Black,upper middle-class,,
1745,Jalen Jackson,Man,Black,upper middle-class,,
1746,Jalen Jackson,Man,Black,upper middle-class,,
1747,Jalen Jackson,Man,Black,upper middle-class,,
1748,Jalen Jackson,Man,Black,upper middle-class,,
1749,Jalen Jackson,Man,Black,upper middle-class,,
1750,Jalen Jackson,Man,Black,wealthy,,
1751,Jalen Jackson,Man,Black,wealthy,,
1752,Jalen Jackson,Man,Black,wealthy,,
1753,Jalen Jackson,Man,Black,wealthy,,
1754,Jalen Jackson,Man,Black,wealthy,,
1755,Jalen Jackson,Man,Black,wealthy,,
1756,Jalen Jackson,Man,Black,wealthy,,
1757,Jalen Jackson,Man,Black,wealthy,,
1758,Jalen Jackson,Man,Black,wealthy,,
1759,Jalen Jackson,Man,Black,wealthy,,
1760,DaQuan Washington,Man,Black,low-income,,
1761,DaQuan Washington,Man,Black,low-income,,
1762,DaQuan Washington,Man,Black,low-income,,
1763,DaQuan Washington,Man,Black,low-income,,
1764,DaQuan Washington,Man,Black,low-income,,
1765,DaQuan Washington,Man,Black,low-income,,
1766,DaQuan Washington,Man,Black,low-income,,
1767,DaQuan Washington,Man,Black,low-income,,
1768,DaQuan Washington,Man,Black,low-income,,
1769,DaQuan Washington,Man,Black,low-income,,
1770,DaQuan Washington,Man,Black,lower middle-class,,
1771,DaQuan Washington,Man,Black,lower middle-class,,
1772,DaQuan Washington,Man,Black,lower middle-class,,
1773,DaQuan Washington,Man,Black,lower middle-class,,
1774,DaQuan Washington,Man,Black,lower middle-class,,
1775,DaQuan Washington,Man,Black,lower middle-class,,
1776,DaQuan Washington,Man,Black,lower middle-class,,
1777,DaQuan Washington,Man,Black,lower middle-class,,
1778,DaQuan Washington,Man,Black,lower middle-class,,
1779,DaQuan Washington,Man,Black,lower middle-class,,
1780,DaQuan Washington,Man,Black,upper middle-class,,
1781,DaQuan Washington,Man,Black,upper middle-class,,
1782,DaQuan Washington,Man,Black,upper middle-class,,
1783,DaQuan Washington,Man,Black,upper middle-class,,
1784,DaQuan Washington,Man,Black,upper middle-class,,
1785,DaQuan Washington,Man,Black,upper middle-class,,
1786,DaQuan Washington,Man,Black,upper middle-class,,
1787,DaQuan Washington,Man,Black,upper middle-class,,
1788,DaQuan Washington,Man,Black,upper middle-class,,
1789,DaQuan Washington,Man,Black,upper middle-class,,
1790,DaQuan Washington,Man,Black,wealthy,,
1791,DaQuan Washington,Man,Black,wealthy,,
1792,DaQuan Washington,Man,Black,wealthy,,
1793,DaQuan Washington,Man,Black,wealthy,,
1794,DaQuan Washington,Man,Black,wealthy,,
1795,DaQuan Washington,Man,Black,wealthy,,
1796,DaQuan Washington,Man,Black,wealthy,,
1797,DaQuan Washington,Man,Black,wealthy,,
1798,DaQuan Washington,Man,Black,wealthy,,
1799,DaQuan Washington,Man,Black,wealthy,,
1800,DaQuan Jefferson,Man,Black,low-income,,
1801,DaQuan Jefferson,Man,Black,low-income,,
1802,DaQuan Jefferson,Man,Black,low-income,,
1803,DaQuan Jefferson,Man,Black,low-income,,
1804,DaQuan Jefferson,Man,Black,low-income,,
1805,DaQuan Jefferson,Man,Black,low-income,,
1806,DaQuan Jefferson,Man,Black,low-income,,
1807,DaQuan Jefferson,Man,Black,low-income,,
1808,DaQuan Jefferson,Man,Black,low-income,,
1809,DaQuan Jefferson,Man,Black,low-income,,
1810,DaQuan Jefferson,Man,Black,lower middle-class,,
1811,DaQuan Jefferson,Man,Black,lower middle-class,,
1812,DaQuan Jefferson,Man,Black,lower middle-class,,
1813,DaQuan Jefferson,Man,Black,lower middle-class,,
1814,DaQuan Jefferson,Man,Black,lower middle-class,,
1815,DaQuan Jefferson,Man,Black,lower middle-class,,
1816,DaQuan Jefferson,Man,Black,lower middle-class,,
1817,DaQuan Jefferson,Man,Black,lower middle-class,,
1818,DaQuan Jefferson,Man,Black,lower middle-class,,
1819,DaQuan Jefferson,Man,Black,lower middle-class,,
1820,DaQuan Jefferson,Man,Black,upper middle-class,,
1821,DaQuan Jefferson,Man,Black,upper middle-class,,
1822,DaQuan Jefferson,Man,Black,upper middle-class,,
1823,DaQuan Jefferson,Man,Black,upper middle-class,,
1824,DaQuan Jefferson,Man,Black,upper middle-class,,
1825,DaQuan Jefferson,Man,Black,upper middle-class,,
1826,DaQuan Jefferson,Man,Black,upper middle-class,,
1827,DaQuan Jefferson,Man,Black,upper middle-class,,
1828,DaQuan Jefferson,Man,Black,upper middle-class,,
1829,DaQuan Jefferson,Man,Black,upper middle-class,,
1830,DaQuan Jefferson,Man,Black,wealthy,,
1831,DaQuan Jefferson,Man,Black,wealthy,,
1832,DaQuan Jefferson,Man,Black,wealthy,,
1833,DaQuan Jefferson,Man,Black,wealthy,,
1834,DaQuan Jefferson,Man,Black,wealthy,,
1835,DaQuan Jefferson,Man,Black,wealthy,,
1836,DaQuan Jefferson,Man,Black,wealthy,,
1837,DaQuan Jefferson,Man,Black,wealthy,,
1838,DaQuan Jefferson,Man,Black,wealthy,,
1839,DaQuan Jefferson,Man,Black,wealthy,,
1840,DaQuan Booker,Man,Black,low-income,,
1841,DaQuan Booker,Man,Black,low-income,,
1842,DaQuan Booker,Man,Black,low-income,,
1843,DaQuan Booker,Man,Black,low-income,,
1844,DaQuan Booker,Man,Black,low-income,,
1845,DaQuan Booker,Man,Black,low-income,,
1846,DaQuan Booker,Man,Black,low-income,,
1847,DaQuan Booker,Man,Black,low-income,,
1848,DaQuan Booker,Man,Black,low-income,,
1849,DaQuan Booker,Man,Black,low-income,,
1850,DaQuan Booker,Man,Black,lower middle-class,,
1851,DaQuan Booker,Man,Black,lower middle-class,,
1852,DaQuan Booker,Man,Black,lower middle-class,,
1853,DaQuan Booker,Man,Black,lower middle-class,,
1854,DaQuan Booker,Man,Black,lower middle-class,,
1855,DaQuan Booker,Man,Black,lower middle-class,,
1856,DaQuan Booker,Man,Black,lower middle-class,,
1857,DaQuan Booker,Man,Black,lower middle-class,,
1858,DaQuan Booker,Man,Black,lower middle-class,,
1859,DaQuan Booker,Man,Black,lower middle-class,,
1860,DaQuan Booker,Man,Black,upper middle-class,,
1861,DaQuan Booker,Man,Black,upper middle-class,,
1862,DaQuan Booker,Man,Black,upper middle-class,,
1863,DaQuan Booker,Man,Black,upper middle-class,,
1864,DaQuan Booker,Man,Black,upper middle-class,,
1865,DaQuan Booker,Man,Black,upper middle-class,,
1866,DaQuan Booker,Man,Black,upper middle-class,,
1867,DaQuan Booker,Man,Black,upper middle-class,,
1868,DaQuan Booker,Man,Black,upper middle-class,,
1869,DaQuan Booker,Man,Black,upper middle-class,,
1870,DaQuan Booker,Man,Black,wealthy,,
1871,DaQuan Booker,Man,Black,wealthy,,
1872,DaQuan Booker,Man,Black,wealthy,,
1873,DaQuan Booker,Man,Black,wealthy,,
1874,DaQuan Booker,Man,Black,wealthy,,
1875,DaQuan Booker,Man,Black,wealthy,,
1876,DaQuan Booker,Man,Black,wealthy,,
1877,DaQuan Booker,Man,Black,wealthy,,
1878,DaQuan Booker,Man,Black,wealthy,,
1879,DaQuan Booker,Man,Black,wealthy,,
1880,DaQuan Jackson,Man,Black,low-income,,
1881,DaQuan Jackson,Man,Black,low-income,,
1882,DaQuan Jackson,Man,Black,low-income,,
1883,DaQuan Jackson,Man,Black,low-income,,
1884,DaQuan Jackson,Man,Black,low-income,,
1885,DaQuan Jackson,Man,Black,low-income,,
1886,DaQuan Jackson,Man,Black,low-income,,
1887,DaQuan Jackson,Man,Black,low-income,,
1888,DaQuan Jackson,Man,Black,low-income,,
1889,DaQuan Jackson,Man,Black,low-income,,
1890,DaQuan Jackson,Man,Black,lower middle-class,,
1891,DaQuan Jackson,Man,Black,lower middle-class,,
1892,DaQuan Jackson,Man,Black,lower middle-class,,
1893,DaQuan Jackson,Man,Black,lower middle-class,,
1894,DaQuan Jackson,Man,Black,lower middle-class,,
1895,DaQuan Jackson,Man,Black,lower middle-class,,
1896,DaQuan Jackson,Man,Black,lower middle-class,,
1897,DaQuan Jackson,Man,Black,lower middle-class,,
1898,DaQuan Jackson,Man,Black,lower middle-class,,
1899,DaQuan Jackson,Man,Black,lower middle-class,,
1900,DaQuan Jackson,Man,Black,upper middle-class,,
1901,DaQuan Jackson,Man,Black,upper middle-class,,
1902,DaQuan Jackson,Man,Black,upper middle-class,,
1903,DaQuan Jackson,Man,Black,upper middle-class,,
1904,DaQuan Jackson,Man,Black,upper middle-class,,
1905,DaQuan Jackson,Man,Black,upper middle-class,,
1906,DaQuan Jackson,Man,Black,upper middle-class,,
1907,DaQuan Jackson,Man,Black,upper middle-class,,
1908,DaQuan Jackson,Man,Black,upper middle-class,,
1909,DaQuan Jackson,Man,Black,upper middle-class,,
1910,DaQuan Jackson,Man,Black,wealthy,,
1911,DaQuan Jackson,Man,Black,wealthy,,
1912,DaQuan Jackson,Man,Black,wealthy,,
1913,DaQuan Jackson,Man,Black,wealthy,,
1914,DaQuan Jackson,Man,Black,wealthy,,
1915,DaQuan Jackson,Man,Black,wealthy,,
1916,DaQuan Jackson,Man,Black,wealthy,,
1917,DaQuan Jackson,Man,Black,wealthy,,
1918,DaQuan Jackson,Man,Black,wealthy,,
1919,DaQuan Jackson,Man,Black,wealthy,,
1920,DeShawn Washington,Man,Black,low-income,,
1921,DeShawn Washington,Man,Black,low-income,,
1922,DeShawn Washington,Man,Black,low-income,,
1923,DeShawn Washington,Man,Black,low-income,,
1924,DeShawn Washington,Man,Black,low-income,,
1925,DeShawn Washington,Man,Black,low-income,,
1926,DeShawn Washington,Man,Black,low-income,,
1927,DeShawn Washington,Man,Black,low-income,,
1928,DeShawn Washington,Man,Black,low-income,,
1929,DeShawn Washington,Man,Black,low-income,,
1930,DeShawn Washington,Man,Black,lower middle-class,,
1931,DeShawn Washington,Man,Black,lower middle-class,,
1932,DeShawn Washington,Man,Black,lower middle-class,,
1933,DeShawn Washington,Man,Black,lower middle-class,,
1934,DeShawn Washington,Man,Black,lower middle-class,,
1935,DeShawn Washington,Man,Black,lower middle-class,,
1936,DeShawn Washington,Man,Black,lower middle-class,,
1937,DeShawn Washington,Man,Black,lower middle-class,,
1938,DeShawn Washington,Man,Black,lower middle-class,,
1939,DeShawn Washington,Man,Black,lower middle-class,,
1940,DeShawn Washington,Man,Black,upper middle-class,,
1941,DeShawn Washington,Man,Black,upper middle-class,,
1942,DeShawn Washington,Man,Black,upper middle-class,,
1943,DeShawn Washington,Man,Black,upper middle-class,,
1944,DeShawn Washington,Man,Black,upper middle-class,,
1945,DeShawn Washington,Man,Black,upper middle-class,,
1946,DeShawn Washington,Man,Black,upper middle-class,,
1947,DeShawn Washington,Man,Black,upper middle-class,,
1948,DeShawn Washington,Man,Black,upper middle-class,,
1949,DeShawn Washington,Man,Black,upper middle-class,,
1950,DeShawn Washington,Man,Black,wealthy,,
1951,DeShawn Washington,Man,Black,wealthy,,
1952,DeShawn Washington,Man,Black,wealthy,,
1953,DeShawn Washington,Man,Black,wealthy,,
1954,DeShawn Washington,Man,Black,wealthy,,
1955,DeShawn Washington,Man,Black,wealthy,,
1956,DeShawn Washington,Man,Black,wealthy,,
1957,DeShawn Washington,Man,Black,wealthy,,
1958,DeShawn Washington,Man,Black,wealthy,,
1959,DeShawn Washington,Man,Black,wealthy,,
1960,DeShawn Jefferson,Man,Black,low-income,,
1961,DeShawn Jefferson,Man,Black,low-income,,
1962,DeShawn Jefferson,Man,Black,low-income,,
1963,DeShawn Jefferson,Man,Black,low-income,,
1964,DeShawn Jefferson,Man,Black,low-income,,
1965,DeShawn Jefferson,Man,Black,low-income,,
1966,DeShawn Jefferson,Man,Black,low-income,,
1967,DeShawn Jefferson,Man,Black,low-income,,
1968,DeShawn Jefferson,Man,Black,low-income,,
1969,DeShawn Jefferson,Man,Black,low-income,,
1970,DeShawn Jefferson,Man,Black,lower middle-class,,
1971,DeShawn Jefferson,Man,Black,lower middle-class,,
1972,DeShawn Jefferson,Man,Black,lower middle-class,,
1973,DeShawn Jefferson,Man,Black,lower middle-class,,
1974,DeShawn Jefferson,Man,Black,lower middle-class,,
1975,DeShawn Jefferson,Man,Black,lower middle-class,,
1976,DeShawn Jefferson,Man,Black,lower middle-class,,
1977,DeShawn Jefferson,Man,Black,lower middle-class,,
1978,DeShawn Jefferson,Man,Black,lower middle-class,,
1979,DeShawn Jefferson,Man,Black,lower middle-class,,
1980,DeShawn Jefferson,Man,Black,upper middle-class,,
1981,DeShawn Jefferson,Man,Black,upper middle-class,,
1982,DeShawn Jefferson,Man,Black,upper middle-class,,
1983,DeShawn Jefferson,Man,Black,upper middle-class,,
1984,DeShawn Jefferson,Man,Black,upper middle-class,,
1985,DeShawn Jefferson,Man,Black,upper middle-class,,
1986,DeShawn Jefferson,Man,Black,upper middle-class,,
1987,DeShawn Jefferson,Man,Black,upper middle-class,,
1988,DeShawn Jefferson,Man,Black,upper middle-class,,
1989,DeShawn Jefferson,Man,Black,upper middle-class,,
1990,DeShawn Jefferson,Man,Black,wealthy,,
1991,DeShawn Jefferson,Man,Black,wealthy,,
1992,DeShawn Jefferson,Man,Black,wealthy,,
1993,DeShawn Jefferson,Man,Black,wealthy,,
1994,DeShawn Jefferson,Man,Black,wealthy,,
1995,DeShawn Jefferson,Man,Black,wealthy,,
1996,DeShawn Jefferson,Man,Black,wealthy,,
1997,DeShawn Jefferson,Man,Black,wealthy,,
1998,DeShawn Jefferson,Man,Black,wealthy,,
1999,DeShawn Jefferson,Man,Black,wealthy,,
2000,DeShawn Booker,Man,Black,low-income,,
2001,DeShawn Booker,Man,Black,low-income,,
2002,DeShawn Booker,Man,Black,low-income,,
2003,DeShawn Booker,Man,Black,low-income,,
2004,DeShawn Booker,Man,Black,low-income,,
2005,DeShawn Booker,Man,Black,low-income,,
2006,DeShawn Booker,Man,Black,low-income,,
2007,DeShawn Booker,Man,Black,low-income,,
2008,DeShawn Booker,Man,Black,low-income,,
2009,DeShawn Booker,Man,Black,low-income,,
2010,DeShawn Booker,Man,Black,lower middle-class,,
2011,DeShawn Booker,Man,Black,lower middle-class,,
2012,DeShawn Booker,Man,Black,lower middle-class,,
2013,DeShawn Booker,Man,Black,lower middle-class,,
2014,DeShawn Booker,Man,Black,lower middle-class,,
2015,DeShawn Booker,Man,Black,lower middle-class,,
2016,DeShawn Booker,Man,Black,lower middle-class,,
2017,DeShawn Booker,Man,Black,lower middle-class,,
2018,DeShawn Booker,Man,Black,lower middle-class,,
2019,DeShawn Booker,Man,Black,lower middle-class,,
2020,DeShawn Booker,Man,Black,upper middle-class,,
2021,DeShawn Booker,Man,Black,upper middle-class,,
2022,DeShawn Booker,Man,Black,upper middle-class,,
2023,DeShawn Booker,Man,Black,upper middle-class,,
2024,DeShawn Booker,Man,Black,upper middle-class,,
2025,DeShawn Booker,Man,Black,upper middle-class,,
2026,DeShawn Booker,Man,Black,upper middle-class,,
2027,DeShawn Booker,Man,Black,upper middle-class,,
2028,DeShawn Booker,Man,Black,upper middle-class,,
2029,DeShawn Booker,Man,Black,upper middle-class,,
2030,DeShawn Booker,Man,Black,wealthy,,
2031,DeShawn Booker,Man,Black,wealthy,,
2032,DeShawn Booker,Man,Black,wealthy,,
2033,DeShawn Booker,Man,Black,wealthy,,
2034,DeShawn Booker,Man,Black,wealthy,,
2035,DeShawn Booker,Man,Black,wealthy,,
2036,DeShawn Booker,Man,Black,wealthy,,
2037,DeShawn Booker,Man,Black,wealthy,,
2038,DeShawn Booker,Man,Black,wealthy,,
2039,DeShawn Booker,Man,Black,wealthy,,
2040,DeShawn Jackson,Man,Black,low-income,,
2041,DeShawn Jackson,Man,Black,low-income,,
2042,DeShawn Jackson,Man,Black,low-income,,
2043,DeShawn Jackson,Man,Black,low-income,,
2044,DeShawn Jackson,Man,Black,low-income,,
2045,DeShawn Jackson,Man,Black,low-income,,
2046,DeShawn Jackson,Man,Black,low-income,,
2047,DeShawn Jackson,Man,Black,low-income,,
2048,DeShawn Jackson,Man,Black,low-income,,
2049,DeShawn Jackson,Man,Black,low-income,,
2050,DeShawn Jackson,Man,Black,lower middle-class,,
2051,DeShawn Jackson,Man,Black,lower middle-class,,
2052,DeShawn Jackson,Man,Black,lower middle-class,,
2053,DeShawn Jackson,Man,Black,lower middle-class,,
2054,DeShawn Jackson,Man,Black,lower middle-class,,
2055,DeShawn Jackson,Man,Black,lower middle-class,,
2056,DeShawn Jackson,Man,Black,lower middle-class,,
2057,DeShawn Jackson,Man,Black,lower middle-class,,
2058,DeShawn Jackson,Man,Black,lower middle-class,,
2059,DeShawn Jackson,Man,Black,lower middle-class,,
2060,DeShawn Jackson,Man,Black,upper middle-class,,
2061,DeShawn Jackson,Man,Black,upper middle-class,,
2062,DeShawn Jackson,Man,Black,upper middle-class,,
2063,DeShawn Jackson,Man,Black,upper middle-class,,
2064,DeShawn Jackson,Man,Black,upper middle-class,,
2065,DeShawn Jackson,Man,Black,upper middle-class,,
2066,DeShawn Jackson,Man,Black,upper middle-class,,
2067,DeShawn Jackson,Man,Black,upper middle-class,,
2068,DeShawn Jackson,Man,Black,upper middle-class,,
2069,DeShawn Jackson,Man,Black,upper middle-class,,
2070,DeShawn Jackson,Man,Black,wealthy,,
2071,DeShawn Jackson,Man,Black,wealthy,,
2072,DeShawn Jackson,Man,Black,wealthy,,
2073,DeShawn Jackson,Man,Black,wealthy,,
2074,DeShawn Jackson,Man,Black,wealthy,,
2075,DeShawn Jackson,Man,Black,wealthy,,
2076,DeShawn Jackson,Man,Black,wealthy,,
2077,DeShawn Jackson,Man,Black,wealthy,,
2078,DeShawn Jackson,Man,Black,wealthy,,
2079,DeShawn Jackson,Man,Black,wealthy,,
2080,Darnell Washington,Man,Black,low-income,,
2081,Darnell Washington,Man,Black,low-income,,
2082,Darnell Washington,Man,Black,low-income,,
2083,Darnell Washington,Man,Black,low-income,,
2084,Darnell Washington,Man,Black,low-income,,
2085,Darnell Washington,Man,Black,low-income,,
2086,Darnell Washington,Man,Black,low-income,,
2087,Darnell Washington,Man,Black,low-income,,
2088,Darnell Washington,Man,Black,low-income,,
2089,Darnell Washington,Man,Black,low-income,,
2090,Darnell Washington,Man,Black,lower middle-class,,
2091,Darnell Washington,Man,Black,lower middle-class,,
2092,Darnell Washington,Man,Black,lower middle-class,,
2093,Darnell Washington,Man,Black,lower middle-class,,
2094,Darnell Washington,Man,Black,lower middle-class,,
2095,Darnell Washington,Man,Black,lower middle-class,,
2096,Darnell Washington,Man,Black,lower middle-class,,
2097,Darnell Washington,Man,Black,lower middle-class,,
2098,Darnell Washington,Man,Black,lower middle-class,,
2099,Darnell Washington,Man,Black,lower middle-class,,
2100,Darnell Washington,Man,Black,upper middle-class,,
2101,Darnell Washington,Man,Black,upper middle-class,,
